"spouse_candidate.R0.p1_id";"person_mention.R1.begin_index";"person_mention.R1.end_index";"spouse_candidate.R0.p2_id";"person_mention.R2.begin_index";"person_mention.R2.end_index";"person_mention.R1.doc_id";"person_mention.R1.sentence_index";"sentences.R3.sentence_text";"sentences.R3.tokens";"sentences.R3.lemmas";"sentences.R3.pos_tags";"sentences.R3.ner_tags";"sentences.R3.dep_types";"sentences.R3.dep_tokens"
"86faee1a881ece98_1_15_15";15;15;"86faee1a881ece98_1_21_21";21;21;"86faee1a881ece98";1;"刘先生和太太李女士，今年都是３０岁，大学毕业，刘先生在企业工作，李女士是人民教师，儿子２岁。";"{刘先生,和,太太,李,女士,，,今年,都,是,３０,岁,，,大学,毕业,，,刘,先生,在,企业,工作,，,李,女士,是,人民,教师,，,儿子,２,岁,。}";"{刘先生,和,太太,李,女士,，,今年,都,是,３０,岁,，,大学,毕业,，,刘,先生,在,企业,工作,，,李,女士,是,人民,教师,，,儿子,２,岁,。}";"{NR,CC,NN,NR,NN,PU,NT,AD,VC,CD,M,PU,NN,VV,PU,NR,NN,P,NN,NN,PU,NR,NN,VC,NN,NN,PU,NN,CD,M,PU}";"{PERSON,O,O,PERSON,O,O,MISC,O,O,MISC,MISC,O,O,O,O,PERSON,O,O,O,O,O,PERSON,O,O,O,O,O,O,MISC,MISC,O}";"{conj,cc,nn,nn,nsubj,"""",dep,advmod,"""",nummod,dep,"""",nsubj,conj,"""",nn,dep,case,nn,prep,"""",nn,nsubj,cop,nn,conj,"""",nsubj,nummod,conj,""""}";"{3,3,5,5,9,0,9,9,0,11,9,0,14,9,0,17,26,20,20,26,0,23,26,26,26,9,0,30,30,9,0}"
"da65b32a7d1ece98_4_16_16";16;16;"da65b32a7d1ece98_4_2_2";2;2;"da65b32a7d1ece98";4;"春节前赵春芳还买了米、面、油，带着老伴去探望王燕夫妇。";"{春节,前,赵春芳,还,买,了,米,、,面,、,油,，,带着,老伴,去,探望,王燕,夫妇,。}";"{春节,前,赵春芳,还,买,了,米,、,面,、,油,，,带着,老伴,去,探望,王燕,夫妇,。}";"{NN,LC,NR,AD,VV,AS,NN,PU,NN,PU,NN,PU,P,NN,VV,VV,NR,NN,PU}";"{MISC,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O}";"{loc,case,nsubj,advmod,"""",asp,conj,"""",conj,"""",dobj,"""",case,prep,mmod,conj,nn,dobj,""""}";"{5,1,5,5,0,5,11,0,11,0,5,0,14,16,16,5,18,16,0}"
"da65b32a7d1ece98_1_2_2";2;2;"da65b32a7d1ece98_1_24_24";24;24;"da65b32a7d1ece98";1;"她叫王燕，和丈夫被一辆无牌照面包车撞成重伤，因交不起治疗费用，她请赵春芳帮着打官司。";"{她,叫,王燕,，,和,丈夫,被,一,辆,无,牌照,面包车,撞成,重伤,，,因,交,不,起,治疗,费用,，,她,请,赵春芳,帮着,打,官司,。}";"{她,叫,王燕,，,和,丈夫,被,一,辆,无,牌照,面包车,撞成,重伤,，,因,交,不,起,治疗,费用,，,她,请,赵春芳,帮着,打,官司,。}";"{PN,VV,NR,PU,CC,NN,LB,CD,M,VE,NN,NN,VV,NN,PU,P,VV,AD,VV,VV,NN,PU,PN,VV,NR,AD,VV,NN,PU}";"{O,O,PERSON,O,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O}";"{nsubj,"""",dep,"""",cc,dobj,auxpass,nummod,dep,dep,nn,nsubj,dep,dobj,"""",case,mmod,neg,mmod,prep,dobj,"""",nsubj,conj,nsubj,advmod,ccomp,dobj,""""}";"{2,0,6,0,6,2,10,9,10,2,12,13,10,13,0,20,20,20,20,24,20,0,24,2,27,27,24,27,0}"
"da65b32a7d1ece98_3_14_14";14;14;"da65b32a7d1ece98_3_5_5";5;5;"da65b32a7d1ece98";3;"因为这次事故，王燕正在读小学的孩子面临辍学，赵春芳帮助协调免交了各项费用。";"{因为,这,次,事故,，,王燕,正在,读,小学,的,孩子,面临,辍学,，,赵春芳,帮助,协调,免交,了,各项,费用,。}";"{因为,这,次,事故,，,王燕,正在,读,小学,的,孩子,面临,辍学,，,赵春芳,帮助,协调,免交,了,各项,费用,。}";"{P,DT,M,NN,PU,NR,AD,VV,NN,DEC,NN,VV,VV,PU,NR,VV,VV,VV,AS,NN,NN,PU}";"{O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O}";"{case,det,clf,prep,"""",nsubj,advmod,relcl,dobj,mark,nsubj,dep,dep,"""",nsubj,"""",mmod,ccomp,asp,nn,dobj,""""}";"{4,4,2,16,0,8,8,11,8,8,16,13,16,0,16,0,18,16,18,21,18,0}"
"9607f1b19e1ece98_1_32_32";32;32;"9607f1b19e1ece98_1_4_4";4;4;"9607f1b19e1ece98";1;"本报专稿　（柳洪杰）综合外国媒体报道，由于涉嫌卷入法国女首富、欧莱雅公司继承人贝当古夫人非法政治献金案，法国前总统萨科齐的住所及办公室于当地时间７月３日遭到执法部门的突袭搜查。";"{本,报,专稿,（,柳洪杰,）,综合,外国,媒体,报道,，,由于,涉嫌,卷入,法国,女,首富,、,欧莱雅,公司,继承人,贝当,古,夫人,非法,政治,献金,案,，,法国,前,总统,萨科齐,的,住所,及,办公室,于,当地,时间,７月,３日,遭到,执法,部门,的,突袭,搜查,。}";"{本,报,专稿,（,柳洪杰,）,综合,外国,媒体,报道,，,由于,涉嫌,卷入,法国,女,首富,、,欧莱雅,公司,继承人,贝当,古,夫人,非法,政治,献金,案,，,法国,前,总统,萨科齐,的,住所,及,办公室,于,当地,时间,７月,３日,遭到,执法,部门,的,突袭,搜查,。}";"{DT,NN,NN,PU,NR,PU,JJ,NN,NN,VV,PU,P,VV,VV,NR,JJ,NN,PU,NR,NN,NN,NR,JJ,NN,AD,NN,NN,NN,PU,NR,JJ,NN,NR,DEG,NN,CC,NN,P,NN,NN,NT,NT,VV,NN,NN,DEC,VV,VV,PU}";"{O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,GPE,O,O,O,ORG,ORG,O,O,O,O,O,O,O,O,O,GPE,O,O,PERSON,O,O,O,O,O,O,O,MISC,MISC,O,O,O,O,O,O,O}";"{det,nn,nn,"""",prnmod,"""",amod,nn,nsubj,"""","""",case,prep,ccomp,nn,amod,conj,"""",nn,nn,nn,nn,amod,nn,advmod,nn,nn,dobj,"""",nn,amod,nn,assmod,case,conj,cc,nsubj,case,nn,prep,nn,dep,nsubj,nn,dobj,mark,ccomp,rcomp,""""}";"{2,8,8,0,8,0,8,9,10,0,0,13,47,13,17,17,28,0,21,21,24,24,24,28,28,28,28,14,0,32,32,37,37,33,37,37,43,40,40,43,40,40,47,45,43,43,10,47,0}"
"c75f67ed661ece98_4_0_0";0;0;"c75f67ed661ece98_4_6_6";6;6;"c75f67ed661ece98";4;"意大利队主帅普兰德利赛后给予巴洛特利很高评价，“他证明自己的确是天才球员、一个现代意义上的前锋。”";"{意大利队,主帅,普兰德,利,赛后,给予,巴洛特利,很高,评价,，,“,他,证明,自己,的确,是,天才,球员,、,一,个,现代,意义,上,的,前锋,。,”}";"{意大利队,主帅,普兰德,利,赛后,给予,巴洛特利,很高,评价,，,“,他,证明,自己,的确,是,天才,球员,、,一,个,现代,意义,上,的,前锋,。,”}";"{NR,NN,NR,NN,AD,VV,NR,JJ,NN,PU,PU,PN,VV,PN,AD,VC,NN,NN,PU,CD,M,JJ,NN,LC,DEG,NN,PU,PU}";"{PERSON,O,ORG,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,MISC,O,O,O,O,O,O,O,O}";"{nn,nn,nn,nsubj,advmod,dep,nn,amod,dobj,"""","""",nsubj,"""",nsubj,advmod,cop,nn,dep,"""",nummod,clf,amod,assmod,case,case,ccomp,"""",""""}";"{4,4,4,6,6,13,9,9,6,0,0,13,0,26,26,26,18,26,0,21,23,23,26,23,23,13,0,0}"
"2786af377d1ece98_1_34_34";34;34;"2786af377d1ece98_1_46_46";46;46;"2786af377d1ece98";1;"中国首个世界顶级花样滑冰表演品牌“２０１２冰上雅姿”花滑盛典，前晚在上海黄浦江畔的“海上王冠”体育馆落下帷幕，作为申雪赵宏博的“封刀”演出，韩国著名花滑选手金妍儿也应邀参加演出。";"{中国,首,个,世界,顶级,花样,滑冰,表演,品牌,“,２０１２,冰上,雅姿,”,花,滑,盛典,，,前晚,在,上海,黄浦江,畔,的,“,海上,王冠,”,体育馆,落下,帷幕,，,作为,申雪,赵宏博,的,“,封刀,”,演出,，,韩国,著名,花,滑,选手,金妍儿,也,应邀,参加,演出,。}";"{中国,首,个,世界,顶级,花样,滑冰,表演,品牌,“,２０１２,冰上,雅姿,”,花,滑,盛典,，,前晚,在,上海,黄浦江,畔,的,“,海上,王冠,”,体育馆,落下,帷幕,，,作为,申雪,赵宏博,的,“,封刀,”,演出,，,韩国,著名,花,滑,选手,金妍儿,也,应邀,参加,演出,。}";"{NR,OD,M,NN,JJ,JJ,NN,VV,NN,PU,CD,NN,NN,PU,NN,VV,NN,PU,NT,P,NR,NR,LC,DEG,PU,NN,NN,PU,NN,VV,NN,PU,P,NR,NR,DEG,PU,NN,PU,NN,PU,NR,JJ,NN,VV,NN,NR,AD,VV,VV,NN,PU}";"{GPE,MISC,MISC,MISC,MISC,MISC,MISC,O,O,O,MISC,O,O,O,O,O,O,O,MISC,O,GPE,GPE,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,O,O,O,O,PERSON,O,O,O,O,O}";"{nn,ordmod,clf,nn,amod,amod,nsubj,"""",nn,"""",nummod,nn,nn,"""",dobj,conj,dobj,"""",tmod,case,nn,assmod,case,case,"""",nn,nn,"""",prep,conj,dobj,"""",case,nn,assmod,case,"""",dep,"""",prep,"""",nn,amod,nsubj,relcl,dobj,nsubj,advmod,mmod,conj,dobj,""""}";"{4,3,4,7,7,7,8,0,15,0,13,13,15,0,8,8,16,0,30,29,22,29,22,22,0,27,29,0,30,8,30,0,40,35,40,35,0,40,0,50,0,44,44,45,47,45,50,50,50,8,50,0}"
"2786af377d1ece98_2_10_10";10;10;"2786af377d1ece98_2_2_2";2;2;"2786af377d1ece98";2;"体育明星姚明、叶莉夫妇，以及影视明星邓超、孙俪夫妇在内的２万多观众到场观看。";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{NN,NN,NR,PU,NR,NN,PU,CC,NN,NN,NR,PU,NR,NN,LC,DEC,CD,NN,VV,VV,PU}";"{O,O,PERSON,O,PERSON,O,O,O,O,O,PERSON,O,PERSON,O,O,O,MISC,O,O,O,O}";"{nn,nn,conj,"""",nn,dep,"""",cc,nn,nsubj,conj,"""",nn,assmod,case,dep,nummod,nsubj,mmod,"""",""""}";"{2,6,5,0,6,10,0,10,10,20,13,0,14,18,14,14,18,20,20,0,0}"
"2786af377d1ece98_2_12_12";12;12;"2786af377d1ece98_2_2_2";2;2;"2786af377d1ece98";2;"体育明星姚明、叶莉夫妇，以及影视明星邓超、孙俪夫妇在内的２万多观众到场观看。";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{NN,NN,NR,PU,NR,NN,PU,CC,NN,NN,NR,PU,NR,NN,LC,DEC,CD,NN,VV,VV,PU}";"{O,O,PERSON,O,PERSON,O,O,O,O,O,PERSON,O,PERSON,O,O,O,MISC,O,O,O,O}";"{nn,nn,conj,"""",nn,dep,"""",cc,nn,nsubj,conj,"""",nn,assmod,case,dep,nummod,nsubj,mmod,"""",""""}";"{2,6,5,0,6,10,0,10,10,20,13,0,14,18,14,14,18,20,20,0,0}"
"2786af377d1ece98_2_2_2";2;2;"2786af377d1ece98_2_4_4";4;4;"2786af377d1ece98";2;"体育明星姚明、叶莉夫妇，以及影视明星邓超、孙俪夫妇在内的２万多观众到场观看。";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{NN,NN,NR,PU,NR,NN,PU,CC,NN,NN,NR,PU,NR,NN,LC,DEC,CD,NN,VV,VV,PU}";"{O,O,PERSON,O,PERSON,O,O,O,O,O,PERSON,O,PERSON,O,O,O,MISC,O,O,O,O}";"{nn,nn,conj,"""",nn,dep,"""",cc,nn,nsubj,conj,"""",nn,assmod,case,dep,nummod,nsubj,mmod,"""",""""}";"{2,6,5,0,6,10,0,10,10,20,13,0,14,18,14,14,18,20,20,0,0}"
"2786af377d1ece98_2_10_10";10;10;"2786af377d1ece98_2_4_4";4;4;"2786af377d1ece98";2;"体育明星姚明、叶莉夫妇，以及影视明星邓超、孙俪夫妇在内的２万多观众到场观看。";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{NN,NN,NR,PU,NR,NN,PU,CC,NN,NN,NR,PU,NR,NN,LC,DEC,CD,NN,VV,VV,PU}";"{O,O,PERSON,O,PERSON,O,O,O,O,O,PERSON,O,PERSON,O,O,O,MISC,O,O,O,O}";"{nn,nn,conj,"""",nn,dep,"""",cc,nn,nsubj,conj,"""",nn,assmod,case,dep,nummod,nsubj,mmod,"""",""""}";"{2,6,5,0,6,10,0,10,10,20,13,0,14,18,14,14,18,20,20,0,0}"
"2786af377d1ece98_2_12_12";12;12;"2786af377d1ece98_2_4_4";4;4;"2786af377d1ece98";2;"体育明星姚明、叶莉夫妇，以及影视明星邓超、孙俪夫妇在内的２万多观众到场观看。";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{NN,NN,NR,PU,NR,NN,PU,CC,NN,NN,NR,PU,NR,NN,LC,DEC,CD,NN,VV,VV,PU}";"{O,O,PERSON,O,PERSON,O,O,O,O,O,PERSON,O,PERSON,O,O,O,MISC,O,O,O,O}";"{nn,nn,conj,"""",nn,dep,"""",cc,nn,nsubj,conj,"""",nn,assmod,case,dep,nummod,nsubj,mmod,"""",""""}";"{2,6,5,0,6,10,0,10,10,20,13,0,14,18,14,14,18,20,20,0,0}"
"2786af377d1ece98_2_10_10";10;10;"2786af377d1ece98_2_12_12";12;12;"2786af377d1ece98";2;"体育明星姚明、叶莉夫妇，以及影视明星邓超、孙俪夫妇在内的２万多观众到场观看。";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{体育,明星,姚明,、,叶莉,夫妇,，,以及,影视,明星,邓超,、,孙俪,夫妇,在内,的,２万多,观众,到场,观看,。}";"{NN,NN,NR,PU,NR,NN,PU,CC,NN,NN,NR,PU,NR,NN,LC,DEC,CD,NN,VV,VV,PU}";"{O,O,PERSON,O,PERSON,O,O,O,O,O,PERSON,O,PERSON,O,O,O,MISC,O,O,O,O}";"{nn,nn,conj,"""",nn,dep,"""",cc,nn,nsubj,conj,"""",nn,assmod,case,dep,nummod,nsubj,mmod,"""",""""}";"{2,6,5,0,6,10,0,10,10,20,13,0,14,18,14,14,18,20,20,0,0}"
"59d57ff2661ece98_2_0_0";0;0;"59d57ff2661ece98_2_6_6";6;6;"59d57ff2661ece98";2;"吴山明，曾宓，童中焘，杜曼华、尉晓榕等国画大师通过淘宝拍卖会拍卖自己的作品，曾宓的一幅山水画《秋色山中好》更是拍出３６万元高价。";"{吴山明,，,曾宓,，,童中焘,，,杜曼华,、,尉晓榕,等,国画,大师,通过,淘宝,拍卖会,拍卖,自己,的,作品,，,曾宓的,一,幅,山水画,《,秋色,山中,好,》,更,是,拍出,３６万,元,高价,。}";"{吴山明,，,曾宓,，,童中焘,，,杜曼华,、,尉晓榕,等,国画,大师,通过,淘宝,拍卖会,拍卖,自己,的,作品,，,曾宓的,一,幅,山水画,《,秋色,山中,好,》,更,是,拍出,３６万,元,高价,。}";"{NR,PU,NR,PU,NR,PU,NR,PU,NR,ETC,NN,NN,P,NN,NN,VV,PN,DEG,NN,PU,NR,CD,M,NN,PU,NN,NN,VA,PU,AD,VC,VV,CD,M,NN,PU}";"{PERSON,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,MISC,MISC,O,O}";"{conj,"""",conj,"""",conj,"""",conj,"""",nn,etc,nn,nsubj,case,nn,prep,"""",assmod,case,dobj,"""",nn,nummod,clf,nsubj,"""",nn,nsubj,dep,"""",advmod,conj,conj,nummod,clf,dobj,""""}";"{7,0,7,0,7,0,9,0,12,9,12,16,15,15,16,0,19,17,16,0,24,23,24,32,0,27,28,32,0,32,32,16,34,35,32,0}"
"fc7069aba91ece98_1_14_14";14;14;"fc7069aba91ece98_1_5_5";5;5;"fc7069aba91ece98";1;"２０１２年４月１３日上午，梁俊团、张红霞涉嫌挪用资金案的被害人王章营亲自将一封感谢信送到河南省登封市检察院副检察长李彩云手中。";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{NT,NT,NT,NT,PU,NR,PU,NR,VV,VV,NN,NN,DEG,NN,NR,AD,BA,CD,M,NN,VV,NR,NR,NN,NN,NR,NN,PU}";"{MISC,MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,GPE,ORG,O,PERSON,O,O}";"{nn,nn,nn,tmod,"""",conj,"""",nsubj,dep,ccomp,nn,assmod,case,dobj,nsubj,advmod,ba,nummod,clf,nsubj,"""",nn,nn,nn,nn,nn,dobj,""""}";"{4,4,4,9,0,8,0,9,21,9,12,14,12,10,21,21,21,19,20,21,0,25,25,25,27,27,21,0}"
"fc7069aba91ece98_1_25_25";25;25;"fc7069aba91ece98_1_5_5";5;5;"fc7069aba91ece98";1;"２０１２年４月１３日上午，梁俊团、张红霞涉嫌挪用资金案的被害人王章营亲自将一封感谢信送到河南省登封市检察院副检察长李彩云手中。";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{NT,NT,NT,NT,PU,NR,PU,NR,VV,VV,NN,NN,DEG,NN,NR,AD,BA,CD,M,NN,VV,NR,NR,NN,NN,NR,NN,PU}";"{MISC,MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,GPE,ORG,O,PERSON,O,O}";"{nn,nn,nn,tmod,"""",conj,"""",nsubj,dep,ccomp,nn,assmod,case,dobj,nsubj,advmod,ba,nummod,clf,nsubj,"""",nn,nn,nn,nn,nn,dobj,""""}";"{4,4,4,9,0,8,0,9,21,9,12,14,12,10,21,21,21,19,20,21,0,25,25,25,27,27,21,0}"
"fc7069aba91ece98_1_5_5";5;5;"fc7069aba91ece98_1_7_7";7;7;"fc7069aba91ece98";1;"２０１２年４月１３日上午，梁俊团、张红霞涉嫌挪用资金案的被害人王章营亲自将一封感谢信送到河南省登封市检察院副检察长李彩云手中。";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{NT,NT,NT,NT,PU,NR,PU,NR,VV,VV,NN,NN,DEG,NN,NR,AD,BA,CD,M,NN,VV,NR,NR,NN,NN,NR,NN,PU}";"{MISC,MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,GPE,ORG,O,PERSON,O,O}";"{nn,nn,nn,tmod,"""",conj,"""",nsubj,dep,ccomp,nn,assmod,case,dobj,nsubj,advmod,ba,nummod,clf,nsubj,"""",nn,nn,nn,nn,nn,dobj,""""}";"{4,4,4,9,0,8,0,9,21,9,12,14,12,10,21,21,21,19,20,21,0,25,25,25,27,27,21,0}"
"fc7069aba91ece98_1_14_14";14;14;"fc7069aba91ece98_1_7_7";7;7;"fc7069aba91ece98";1;"２０１２年４月１３日上午，梁俊团、张红霞涉嫌挪用资金案的被害人王章营亲自将一封感谢信送到河南省登封市检察院副检察长李彩云手中。";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{NT,NT,NT,NT,PU,NR,PU,NR,VV,VV,NN,NN,DEG,NN,NR,AD,BA,CD,M,NN,VV,NR,NR,NN,NN,NR,NN,PU}";"{MISC,MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,GPE,ORG,O,PERSON,O,O}";"{nn,nn,nn,tmod,"""",conj,"""",nsubj,dep,ccomp,nn,assmod,case,dobj,nsubj,advmod,ba,nummod,clf,nsubj,"""",nn,nn,nn,nn,nn,dobj,""""}";"{4,4,4,9,0,8,0,9,21,9,12,14,12,10,21,21,21,19,20,21,0,25,25,25,27,27,21,0}"
"fc7069aba91ece98_1_25_25";25;25;"fc7069aba91ece98_1_7_7";7;7;"fc7069aba91ece98";1;"２０１２年４月１３日上午，梁俊团、张红霞涉嫌挪用资金案的被害人王章营亲自将一封感谢信送到河南省登封市检察院副检察长李彩云手中。";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{NT,NT,NT,NT,PU,NR,PU,NR,VV,VV,NN,NN,DEG,NN,NR,AD,BA,CD,M,NN,VV,NR,NR,NN,NN,NR,NN,PU}";"{MISC,MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,GPE,ORG,O,PERSON,O,O}";"{nn,nn,nn,tmod,"""",conj,"""",nsubj,dep,ccomp,nn,assmod,case,dobj,nsubj,advmod,ba,nummod,clf,nsubj,"""",nn,nn,nn,nn,nn,dobj,""""}";"{4,4,4,9,0,8,0,9,21,9,12,14,12,10,21,21,21,19,20,21,0,25,25,25,27,27,21,0}"
"fc7069aba91ece98_1_14_14";14;14;"fc7069aba91ece98_1_25_25";25;25;"fc7069aba91ece98";1;"２０１２年４月１３日上午，梁俊团、张红霞涉嫌挪用资金案的被害人王章营亲自将一封感谢信送到河南省登封市检察院副检察长李彩云手中。";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{２０１２年,４月,１３日,上午,，,梁俊团,、,张红霞,涉嫌,挪用,资金,案,的,被害人,王章营,亲自,将,一,封,感谢信,送到,河南省,登封市,检察院,副检察长,李彩云,手中,。}";"{NT,NT,NT,NT,PU,NR,PU,NR,VV,VV,NN,NN,DEG,NN,NR,AD,BA,CD,M,NN,VV,NR,NR,NN,NN,NR,NN,PU}";"{MISC,MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,GPE,GPE,ORG,O,PERSON,O,O}";"{nn,nn,nn,tmod,"""",conj,"""",nsubj,dep,ccomp,nn,assmod,case,dobj,nsubj,advmod,ba,nummod,clf,nsubj,"""",nn,nn,nn,nn,nn,dobj,""""}";"{4,4,4,9,0,8,0,9,21,9,12,14,12,10,21,21,21,19,20,21,0,25,25,25,27,27,21,0}"
"fc7069aba91ece98_2_4_4";4;4;"fc7069aba91ece98_2_6_6";6;6;"fc7069aba91ece98";2;"４月２０日上午，梁俊团、张红霞夫妇也给院里送来了一封感谢信，信中对登封市检察院检察干警表达了由衷的谢意。";"{４月,２０日,上午,，,梁俊团,、,张红霞,夫妇,也,给,院里,送来,了,一,封,感谢信,，,信中,对,登封市,检察院,检察,干警,表达,了,由衷,的,谢意,。}";"{４月,２０日,上午,，,梁俊团,、,张红霞,夫妇,也,给,院里,送来,了,一,封,感谢信,，,信中,对,登封市,检察院,检察,干警,表达,了,由衷,的,谢意,。}";"{NT,NT,NT,PU,NR,PU,NR,NN,AD,P,NN,VV,AS,CD,M,NN,PU,NN,P,NR,NN,NN,NN,VV,AS,VA,DEC,NN,PU}";"{MISC,MISC,MISC,O,PERSON,O,PERSON,O,O,O,O,O,O,MISC,O,O,O,O,O,ORG,ORG,O,O,O,O,O,O,O,O}";"{nn,nn,tmod,"""",conj,"""",nn,nsubj,advmod,case,prep,"""",asp,nummod,clf,dobj,"""",nsubj,case,nn,nn,nn,prep,conj,asp,relcl,mark,dobj,""""}";"{3,3,12,0,7,0,8,12,12,11,12,0,12,15,16,12,0,24,23,23,23,23,24,12,24,28,26,24,0}"
